"@timestamp","user.name",text,"user.location","user.screen_name",source,"user.profile_image_url"
"February 18th 2019, 19:10:45.000",Satish,"RT @knowthenation: A true Indian shall never demand peace talks with Pakistan, says an army man's wife. Those pressing for peace talks shou…",,"Satish_Bikki","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/973490774959468544/m4PBU2bo_normal.jpg"
"February 18th 2019, 19:10:44.000","Musthafa Savanoor","RT @sawad_kallarpe: @narendramodi Stop Targeting Kashmiri Students , protect the students it is a Govt.Responsibility 
#PulwamaAttack 
#Pro…",,musthaah,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/958332614493880320/w0eibqb7_normal.jpg"
"February 18th 2019, 19:10:44.000","دود جلیبی","RT @IM_Bukhari1: یہ ہے بھارت کا اصل اور مکروہ چہرہ جس کے اوپر اس نے جمہوریت کا لبادہ اوڑھ رکھا ہے
پلوامہ حملے کے بعد مسلمانوں پر تشدد کر کے…",,dudjalabi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/1097163572583518209/BHcM3-Lq_normal.jpg"
"February 18th 2019, 19:10:39.000","shri deepak kanojia","DESH DROHI
CHADDI dhaari
Teri chaddi geeli go jatte hai
Misled nation
When
COAS
A TRAITOR
SUPPORTED TERRORISTS
ACCU… https://t.co/Mb0yzkwIXe",,KanojiaShri,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"February 18th 2019, 19:10:39.000","pranab konwar","RT @pratidintime: WORLD | Photo Of Pulwama Mastermind Morphed
#PulwamaAttack #PhotoMorph #AltNews 
 https://t.co/WEmALoSOfq",,dibrugarh2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://pbs.twimg.com/profile_images/526781952620118016/z3WZxhye_normal.jpeg"
"February 18th 2019, 19:10:37.000","Archana Upadhyay","RT @abpnewstv: #PulwamaAttack: PM Modi hints at strong action against #Pakistan, says ‘time for talks is now over’ 
#PulwamaEncounter
https…",,Archana75154442,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"February 18th 2019, 19:10:35.000","🚬","RT @rameshlaus: In the wake of #PulwamaAttack , 

- @BeingSalmanKhan replaces Pakistani Singer #AtifAslam from his home production #Noteboo…","New Zealand ","Being_Dilbar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1097165087071031296/fuJdWhe4_normal.jpg"
"February 18th 2019, 19:10:34.000","♚ⓘ•ⓐⓜ•ⓐⓥⓘ▶अविनाश™♚","RT @prabhakar02july: पूरी दुनिया मे #आतंक फैलाना
पूरी दुनिया मे #भीख मांगना
पूरी दुनिया मे अपने आप को बादशाह बताना

और फिर क्या 😜😜😜

#Drive…","Rudrapur...INDIA🇮🇳 🔛Line",AvinaashKTC,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096854178406645761/TlyFc-Fe_normal.jpg"
"February 18th 2019, 19:10:34.000","Farhan Shah","RT @chaudhry_nabeel: سب کچھ چھوڑ کر یہ دیکھیں کیسے سدھو اکیلا شیر کی طرح BJP سے لڑ پڑا

Sidhu 🔥🔥🔥🔥
@sherryontopp
#PulwamaAttack 
#ThanksPMI…","London, England","shah_farhann","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/1075808016841220097/ApT8yPl8_normal.jpg"
"February 18th 2019, 19:10:33.000","Pramod Panada","RT @ANI: Uttarakhand: Case registered against Shehla Rashid in Prem Nagar police station for allegedly spreading misinformation in a tweet…",,PramodPanada,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1046851419620483073/qOgInhJG_normal.jpg"
"February 18th 2019, 19:10:29.000","Abhishek V 🇮🇳","RT @upasanatigress: Kamla Hassan is asking India to hold plebiscite in Kashmir. First lets have a plebiscite on you on Twitter.

Is Kamla H…",,abhishekaiyyar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/938824414790946816/ti0hYHak_normal.jpg"
"February 18th 2019, 19:10:29.000","आर्यन","RT @BDUTT: He pulls no punches, does no drama &amp; has fans across party lines. Its probably because as @capt_amarinder  says in interview to…",", India",aryan629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/1095254710934798337/DU9d6CAG_normal.jpg"
"February 18th 2019, 19:10:28.000","#OpenSourceSM🚩","RT @DesiVigyan: @RajivMessage SJM (RSS affiliate) made reasonable request of banningn Chineese apps &amp; telecom equipment from Indian market…","लखनऊ, भारत",DesiVigyan,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://pbs.twimg.com/profile_images/1045852406313967616/4DmHmv7H_normal.jpg"
"February 18th 2019, 19:10:26.000","INDIAN ARMY SUPPORTER","RT @Ashok9898114017: @narendramodi वीर जवान शहीद #संजय_सिह_राजपूत की अंतिम यात्रा 
शत शत नमन #PulwamaAttack #RemoveArticle370 #ExposeDeshDr…","100 % FOLLOWBACK",iArmySupporter,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096445880289226757/cYB0I06V_normal.jpg"
"February 18th 2019, 19:10:25.000","Ketan Lohani","RT @ANI: Uttarakhand: Case registered against Shehla Rashid in Prem Nagar police station for allegedly spreading misinformation in a tweet…","New Delhi, India",LohaniKetan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/854022839694901248/f4bjL5_l_normal.jpg"
"February 18th 2019, 19:10:24.000","kamal bishnoi 🇮🇳","RT @ANI: Uttarakhand: Case registered against Shehla Rashid in Prem Nagar police station for allegedly spreading misinformation in a tweet…","Vijaynagar,india, Rajasthan",kamalbishnoi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1059449328677269505/orTxIa1l_normal.jpg"
"February 18th 2019, 19:10:23.000",Taimoor,"RT @Nimraafzaal2: #PulwamaAttack ,#ModiBehindPulwama https://t.co/bhNWS66nw6",Peshawar,IMO1495,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1036152398845227008/sUvzPq2T_normal.jpg"
"February 18th 2019, 19:10:22.000","♡ prince ♡","RT @bainjal: Modi shooting for a Discovery channel film the day of the #Pulwamaattack https://t.co/0cq49eSkqp"," Gujarat, india",Prakashdream143,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/972339987424280576/hri7AZTV_normal.jpg"
"February 18th 2019, 19:10:21.000",Rockyr,"RT @Kiranja34522516: Breaking News:-
#PulwamaAttack का मास्टर माइंड
#अब्दुल_रशीद_गाजी"" को सेना ने 
#ठोक_दिया अब पाकिस्तान को #ठोकना
बाकी रह…","Kota, India",Rockyr1995,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/1097351031267213312/wbQyTiJO_normal.jpg"
"February 18th 2019, 19:10:19.000","Abhishek Sahay","RT @RishiRajRanga: @PMOIndia @narendramodi @rajnathsingh @arunjaitley @nsitharaman hope the government considers repealing article 370 now.…","Gurgaon, India",CaAbhisheksahay,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096472268794818560/6DNIhG2e_normal.jpg"
"February 18th 2019, 19:10:18.000","@BeingsalmankhanA❤ZINDGI   TERE NAAM  😍😍❤😘😘","RT @myselfZulfikar: #PulwamaAttack 
#PulwamaTerrorAttack
#PulwamaRevenge 
#MeriSenaMeriShaan
#IndianArmyOurPride
#StopFakeNewsAgainstSRK
#P…","Singrauli, India",AnnuDubey17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/838625560112861188/57JSvdmw_normal.jpg"
"February 18th 2019, 19:10:18.000",asha,"RT @Anjani07121996: #भगवान_न_भूलो
#PulwamaAttack could be stopped only by #SantRampalJiMaharaj
Must read ""Gyan Ganga"" book and also watch s…","delhi,India",saumyaji1290,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1090582504543797248/v8MW--l-_normal.jpg"
"February 18th 2019, 19:10:16.000","Kamran younis","RT @ZaidZamanHamid: Modi do not want to conquer Pak now. He just wants a morale boosting ""surgical strike"" to recover his strong man image…","United Arab Emirates",KamranK78685781,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1097029034632974336/CdN1M8wu_normal.jpg"
"February 18th 2019, 19:10:16.000","Zakaria a","RT @irzanaddoor76: ಹುತಾತ್ಮರಾದ ವೀರ ಯೋಧ ನಾಸೀರ್ ಅಹ್ಮದ್...!
ದೇಶಕ್ಕಾಗಿ ಪ್ರಾಣತ್ಯಾಗ ಮಾಡಿದ ಯೋಧರಿಗೆ ನಮನಗಳು..!
#PulwamaAttack #PulwamaTerrorAttack #P…",Mangalore,Zakaria24480853,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/1083992923153281026/FLiHHFk8_normal.jpg"
"February 18th 2019, 19:10:15.000","Never Again","RT @CestMoiz: 1
Ok, so this 15 tweet thread was a replug of my long held point of view on the terror apparatus in the Valley.
Now let me sh…","Bharat (India)",Saffrozeppelin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/701831112293638144/lRlMpD9s_normal.png"
"February 18th 2019, 19:10:15.000","Karunesh Kumar Singh","RT @MohanBhagwat_: वाह! मेरे देश के नेताओं..
अभी शहीद परिवार के आंसू भी नहीं सुखे की कोई कांग्रेस पार्टी की सदस्यता ग्रहण कर रहा है तो कोई…","Mainpuri, India",Karunes20068503,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/957191105438781440/NYVo_3Zw_normal.jpg"
"February 18th 2019, 19:10:15.000","पूनम वत्स हिन्दुस्तानी","2010 दंतेवाडा में 75 जवान शहीद हुए थे उस वक़्त हम उस टाइम की सरकार के साथ थे ,,,आज हम मोदी सरकार के साथ है ,सरकार प… https://t.co/YfZ4TFkMZr","new delhi india",poonamtyagi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096703319106568192/cCnr3_zo_normal.jpg"
"February 18th 2019, 19:10:14.000","Thanthi TV","நாடு திரும்பிய பாகிஸ்தான் தூதர்
#Pulwama | #PulwamaAttack 
https://t.co/qrsDAzx8up",Chennai,ThanthiTV,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://pbs.twimg.com/profile_images/1080413461656395778/pVAXOgPG_normal.jpg"
"February 18th 2019, 19:10:12.000","Aditya Bansal","RT @aartic02: अगर आपके घर में आग लगी होगी तो आप घर दौड़ेंगे या मीटिंगें पूरी करेंगे ?? 
जब देश आतंकी हमले के सदमे में था तो मोदी जी मज़े से…","Indore, India",aditya0912,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/847480942683934720/6wR7Ppbf_normal.jpg"
"February 18th 2019, 19:10:11.000","Vinit Vekaria","RT @MirzaSania: We stand united 🕯 #PulwamaAttack https://t.co/Cmeij5X1On","Rajkot, India",VinitVekaria,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1001466600388608000/UjGsCRHZ_normal.jpg"
"February 18th 2019, 19:10:10.000",BS,"RT @srkkashyapeya12: @iamsrk Donated A Huge money to The martyrs family !!  

#PulwamaAttack 
#StopFakeNewsAgainstSRK https://t.co/j6sBw6Xn…",,"dipika_is_BEST","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/1096614534243061760/-BayO4fa_normal.jpg"
"February 18th 2019, 19:10:10.000","Abhay Singh","RT @RanjanaINC: ख़राब मौसम, ख़स्ता हाल सड़कें,पहाड़ों के गिरने का सिलसिला,हमले की आशंका की ख़ुफ़िया सूचना के बीच मोदी सरकार ने CRPF के उन 4…","मुढ़िपार, छत्तीसगढ़ ",Abhayitcellcg41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1073939559971520514/MePZZLjM_normal.jpg"
"February 18th 2019, 19:10:09.000","EK ANJANI","RT @iHarshu22: अब तो धारा 370 और 35A हटाने का वक़्त आगया है 
अब कोई बहाने बाज़ी नही और जो माना करे उसे भी थोक दो
#ठोक_दो_पाकिस्तान_को
#Pulw…","Jaipur, India",Riyu001,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1091006927482449920/muWMHJNO_normal.jpg"
"February 18th 2019, 19:10:08.000","CAPT UTPAL","RT @bainjal: Modi shooting for a Discovery channel film the day of the #Pulwamaattack https://t.co/0cq49eSkqp",India,alwayysme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/1087599012570640385/tlyJQ2F9_normal.jpg"
"February 18th 2019, 19:10:07.000","Muhammad Irfan Ali","RT @IM_Bukhari1: یہ ہے بھارت کا اصل اور مکروہ چہرہ جس کے اوپر اس نے جمہوریت کا لبادہ اوڑھ رکھا ہے
پلوامہ حملے کے بعد مسلمانوں پر تشدد کر کے…","Lahore Punjab, Pakistan",irfan85a,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/824523483313016833/HQoY4kfD_normal.jpg"
"February 18th 2019, 19:10:06.000","Ajeet Singh Rathore","RT @BDUTT: Breaking: Two Jaish-e-Mohammed  terrorists eliminated in successful operation to hunt down conspirators of #PulwamaAttack. Polic…",MUMBAI,AjeetsBanna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1038014248088002562/t2R-VPY2_normal.jpg"
"February 18th 2019, 19:10:05.000","Dushyant raj Sharma","RT @BatauKyun: Unsubscribed @SonyTV 

This Sony TV has its own agenda. They are traitors and having sympathy towards terrorist and Pakistan…","Kota, Rajasthan, India",kotadushyant,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1097433777293340674/zLaoyVGg_normal.jpg"
"February 18th 2019, 19:10:04.000","imran khan","RT @aartic02: Kashmiri Traders being Beaten, Abused &amp; Warned to leave in 24 hours, Pakistan must be Celebrating these Horrendous scenes fro…",,imrankh23147478,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/717734161637728256/7U8iY-SD_normal.jpg"
"February 18th 2019, 19:10:04.000","Rakesh Yadav","RT @yadavakhilesh: Till when will the 3 day period of mourning keep getting extended? 

Everyday we get news of the brave martyrdom of our…","मिर्ज़ापुर, भारत",RakeshY22912820,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1063013761466822656/qT3qmxqB_normal.jpg"
"February 18th 2019, 19:10:02.000","Ram mehar Dabla🙏","RT @_Rakshanda_: Gud mrg frds 🌞☕☕☕☕☕☕☕☕☕

✨सियासत तुम्हारे जिगर में अगर हौसला होता✨

✨ लहू जवानों का सड़कों पर यूं ही नहीं पड़ा होता✨

#पुल…","    Haryana, India",RammeharDabla,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1077158971486756865/aU-D3OIR_normal.jpg"
"February 18th 2019, 19:10:02.000","Katakiya Toka","RT @iAnkurSingh: Dear @KapilSharmaK9 u defend traitors like Sidhu who hugs Pak Army chief and says Pakistan has no role in #PulwamaAttack a…",India,AvedHDas,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096073540770648066/PN6QLLgX_normal.jpg"
"February 18th 2019, 19:10:02.000","nayanmoni.beypi999","RT @rksrivastav_rs: देखो ! गांधी तुमने कैसे बीज बोये है 
जो भारत माँ ने अपने इतने लाल खोये हैं !!😭😭😥😭😡😡
#PulwamaAttack @BJP4Maha #MeraPariv…",,beypi999,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://pbs.twimg.com/profile_images/1093070988487446528/1AMRw1wY_normal.jpg"
"February 18th 2019, 19:10:02.000","🙏Abhilasha🙏 #SKG","RT @ReshmaLalwani6: सभी से करबद्ध निवेदन है 🙏🙏

जम्मू कश्मीर में इंटरनेट सेवाओं को बन्द किया गया ,
सभी चैनलो की लाइव कवरेज पर रोक लगा दी गई…","दिदु माँ और बेस्टीई के 💕में ","_Abhilasha2798_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1089598005035044866/vV-7-Lma_normal.jpg"
"February 18th 2019, 19:10:00.000","Anil shekhawat","RT @BatauKyun: Unsubscribed @SonyTV 

This Sony TV has its own agenda. They are traitors and having sympathy towards terrorist and Pakistan…","Jaipur, India",Anilshe13804114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1063418812798689283/aOZUS7vu_normal.jpg"
"February 18th 2019, 19:09:59.000","Nilay Patel","RT @iAnkurSingh: Dear @KapilSharmaK9 u defend traitors like Sidhu who hugs Pak Army chief and says Pakistan has no role in #PulwamaAttack a…",,nilaypatelkarad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096783224779362305/WK9LkAig_normal.jpg"
"February 18th 2019, 19:09:59.000","aditya rao","RT @HaddHaiYaar: #PulwamaAttack was one of the Biggest Intelligence failures. If you can't ask questions to the govt regarding the same the…",,DysleXichumour,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/673381465065934848/qek-XRkC_normal.jpg"
"February 18th 2019, 19:09:59.000",Wasif,"RT @Abu_5G: WTF 😮
#GayHind 
#PulwamaAttack #StopBlamingPakistan 
@PakistanAffairz 
@TheWideSide Check this out Sir https://t.co/j2dpcBnGmD","Punjab,Pakistan❤","its_wasif","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1095691932217630720/8ML6E11-_normal.jpg"
"February 18th 2019, 19:09:58.000","@Darshan sanghani","RT @alluarjun: Heart felt Condolences to all the families of 42 CRPF Men who lost their lives at Pulwama . Every soldier’s sacrifice will b…",,darshPa24645316,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1075347736915034112/FCdpdg0a_normal.jpg"
"February 18th 2019, 19:09:58.000","Nilay Patel","RT @BatauKyun: Unsubscribed @SonyTV 

This Sony TV has its own agenda. They are traitors and having sympathy towards terrorist and Pakistan…",,nilaypatelkarad,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1096783224779362305/WK9LkAig_normal.jpg"
"February 18th 2019, 19:09:58.000","✨Rajkumar✨insan✨","RT @RajuMamodan: #NewProfilePic #नईप्रोफ़ाइलतस्वीर #SundayThoughts #SundayMotivation #GoGreenStopPolythene #TheGreatestGift #PulwamaAttack…","ओंदेला रोड क्षेत्र, धौलपुर",MSGMS4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/734044734327508992/f6P4EUX-_normal.jpg"
"February 18th 2019, 19:09:57.000","manoj INDIAN","RT @Prakash12Joshi: भारत की कुशल कूटनीति का है कमाल 
चारो तरफ से घिर रहा है पाकिस्तान। अब देश के भीतर बैठे जयचंदों के खिलाफ भी एक्शन जरूरी…",,manoj419,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1035839150363160576/oSrOmzdA_normal.jpg"
"February 18th 2019, 19:09:57.000",Taxidriver,"RT @SheeIaS: जिसने भी यह फोटो क्लिक की है उसे दिल से सलाम! 🙏🙏🙏

#pulwamaattack https://t.co/vKrIsn1ZyM","भारत",Taxidri45445769,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/969645598117855232/OoDeztK4_normal.jpg"
"February 18th 2019, 19:09:57.000","Shailja Shukla","RT @iyashveerraghav: #TukdeTukdeGang की महिला सदस्य @kavita_krishnan PM @narendramodi जी और #Bihar CM @NitishKumar जी की 2016 की तस्वीर को…",lndia,Shailja53402111,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1040235989531348992/ivZ8z3pd_normal.jpg"
"February 18th 2019, 19:09:55.000","@BeingsalmankhanA❤ZINDGI   TERE NAAM  😍😍❤😘😘","RT @myselfZulfikar: #PulwamaAttack 
#PulwamaTerrorAttack
#PulwamaRevenge 
#MeriSenaMeriShaan
#IndianArmyOurPride
#StopFakeNewsAgainstSRK
#P…","Singrauli, India",AnnuDubey17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/838625560112861188/57JSvdmw_normal.jpg"
"February 18th 2019, 19:09:55.000",SKJ,"RT @ibhagwa_n: कांग्रेस पार्टी कर रही है आतंकवादियों के फंडिंग  कांग्रेसी कारपोरेटर के कारनामे

कांग्रेस की 4 करोड़ आतंकवादी फंड में पहुंचा…","Gurgaon, India",sumantkumarjha4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1059488602252558338/OjtvdZS7_normal.jpg"
"February 18th 2019, 19:09:54.000","#PulwamaRevenge We #StandWithForces","RT @Abhidwariya: देश में एमरजेंसी की सिचुएशन है?
44 सैनिक बेवजह शहीद हो गए

मगर सरकार चुनावी सभाओं, मीटिंगों, उद्घाटनों में लगी है?
जैसे कु…","हिंदुओं के हिंदुस्तान में",HarshNamdevIND,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","http://pbs.twimg.com/profile_images/1097353949630193664/TCP5GzJU_normal.jpg"
"February 18th 2019, 19:09:53.000","Rise Hard","RT @DrGPradhan: Today Media say #PulwamaAttack had ISI Chief stamp all over. I had been saying this since long

We have to neutralize ISI.…",,TheHawkAWP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/824158305039896576/Zpm60hdz_normal.jpg"
"February 18th 2019, 19:09:52.000","Ｄｈｉ ｎａ🃏","RT @fs0c131y: To be fully transparent, I started a capture of the tweets with the following hashtags:
- #pulwamaterrorattacks
- #TerroristN…",India,"dhina_dhanush","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1089470338386153482/YctK7Eon_normal.jpg"
"February 18th 2019, 19:09:51.000","Troll Cube","RT @bainjal: Modi shooting for a Discovery channel film the day of the #Pulwamaattack https://t.co/0cq49eSkqp",,trollcube,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/786930819000438784/Kp3ddajm_normal.jpg"
"February 18th 2019, 19:09:51.000","AASHIK KHAN","RT @Sohel_INC: पूरा देश झुक जाएगा #चोकीदार तेरे सम्मान में...??

सीने पे बारूद बांधकर कूद जा पाकिस्तान में...!!!
🙏
#PulwamaAttack",PANDATARAI,Aashik786Khan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1097500176732741632/Lpw9Bdih_normal.png"
"February 18th 2019, 19:09:50.000","Rohith Simha","RT @bainjal: Modi shooting for a Discovery channel film the day of the #Pulwamaattack https://t.co/0cq49eSkqp","Bengaluru, India","rohith_simha","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/773090948272140288/oIxIZbdi_normal.jpg"
"February 18th 2019, 19:09:49.000","Sanjeev Vyas","She is thinking like how @timesofindia &amp; @vineetjaintimes would for terrorists &amp; Pakistan.",,sanjeevvyas,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://pbs.twimg.com/profile_images/427708243465338881/UT09shgp_normal.jpeg"
"February 18th 2019, 19:09:49.000","Anil Gupta BJP","RT @ankitnagar_: पाकिस्तान में इतने आतंकी नहीं, जितने हमारे देश में गद्दार है !

#इस्लामिक_आतंकवाद 
#PulwamaAttack",,AnilGup15080643,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1070346936362913792/zUhJV6d7_normal.jpg"
"February 18th 2019, 19:09:48.000","Atheist_Hindu","RT @timesofindia: #PulwamaAttack mastermind among 3 Jaish terrorists killed in encounter 

READ: https://t.co/PaBue8Fly7 https://t.co/DsObi…","Pune, India","Athiest_Hindu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/746726807597162496/l8Yz5cGD_normal.jpg"
"February 18th 2019, 19:09:48.000","✨Rajkumar✨insan✨","RT @rajim890: #DSSAgainstChildMarriage 
Gurmeet Ram Rahim Singh Ji @derasachasauda @Gurmeetramrahim #PulwamaAttack https://t.co/9gyaIGkXvj","ओंदेला रोड क्षेत्र, धौलपुर",MSGMS4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/734044734327508992/f6P4EUX-_normal.jpg"
"February 18th 2019, 19:09:47.000","Mandovi Dasgupta","RT @Crazy__Munda: Journalists who can’t keep calm after receiving one abusive message expect the nation to keep calm when it can’t even ret…","serampore,west Bengal",MandoviDasgupt3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1084345567923253249/-RBj9T5O_normal.jpg"
"February 18th 2019, 19:09:47.000","vinod godara","RT @bainjal: Modi shooting for a Discovery channel film the day of the #Pulwamaattack https://t.co/0cq49eSkqp"," Rajasthan",ViGodara,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","http://pbs.twimg.com/profile_images/1028966566765817856/drGzo7tf_normal.jpg"
"February 18th 2019, 19:09:47.000","N Speaks","RT @BatauKyun: Unsubscribed @SonyTV 

This Sony TV has its own agenda. They are traitors and having sympathy towards terrorist and Pakistan…",,"speaks_n","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","http://pbs.twimg.com/profile_images/1092631943139667979/ttplD2U5_normal.jpg"
